日期,时间戳,合约代码,合约名称,合约位置,到期日,距到期天数,期货价格,指数价格,升贴水点数,升贴水率,升贴水状态,成交量,持仓量,告警级别,更新时间
2026-04-23,2026-04-23 15:20:30,IF2605,沪深300指数期货2605,其他,2026-05-15,21,4766.0,4816.0267,-50.03,-1.0388,正常,25766,0,False,2026-04-23 15:20:30
2026-04-23,2026-04-23 15:20:30,IC2609,中证500指数期货2609,其他,2026-09-18,147,8028.0,8387.7647,-359.76,-4.2892,大幅贴水,22437,0,True,2026-04-23 15:20:30
2026-04-23,2026-04-23 15:20:30,IF2609,沪深300指数期货2609,其他,2026-09-18,147,4641.4,4816.0267,-174.63,-3.6259,大幅贴水,15688,0,True,2026-04-23 15:20:30
2026-04-23,2026-04-23 15:20:30,IH2605,上证50指数期货2605,其他,2026-05-15,21,2925.8,2938.1651,-12.37,-0.4208,正常,11779,0,False,2026-04-23 15:20:30
2026-04-23,2026-04-23 15:20:30,IH2609,上证50指数期货2609,其他,2026-09-18,147,2876.0,2938.1651,-62.17,-2.1158,贴水,7556,0,False,2026-04-23 15:20:30
2026-04-23,2026-04-23 15:20:30,IF2612,沪深300指数期货2612,其他,2026-12-18,238,4596.2,4816.0267,-219.83,-4.5645,大幅贴水,5986,0,True,2026-04-23 15:20:30
2026-04-23,2026-04-23 15:20:30,IC2612,中证500指数期货2612,其他,2026-12-18,238,7889.2,8387.7647,-498.56,-5.944,大幅贴水,5941,0,True,2026-04-23 15:20:30
2026-04-23,2026-04-23 15:20:30,IH2612,上证50指数期货2612,其他,2026-12-18,238,2866.8,2938.1651,-71.37,-2.4289,贴水,2231,0,False,2026-04-23 15:20:30
2026-04-23,2026-04-23 15:21:00,IM0,中证1000指数期货连续,其他,,30,8219.2,8488.996,-269.8,-3.1782,大幅贴水,150090,209404,True,2026-04-23 15:21:00
2026-04-23,2026-04-23 15:21:00,IC0,中证500指数期货连续,其他,,30,8177.0,8387.7647,-210.76,-2.5128,贴水,99438,0,False,2026-04-23 15:21:00
2026-04-23,2026-04-23 15:21:00,IC2606,中证500指数期货2606,其他,2026-06-19,56,8177.0,8387.7647,-210.76,-2.5128,贴水,99438,0,False,2026-04-23 15:21:00
2026-04-23,2026-04-23 15:21:00,IF0,沪深300指数期货连续,其他,,30,4724.4,4816.0267,-91.63,-1.9025,正常,70330,0,False,2026-04-23 15:21:00
2026-04-23,2026-04-23 15:21:00,IF2606,沪深300指数期货2606,其他,2026-06-19,56,4724.4,4816.0267,-91.63,-1.9025,正常,70330,0,False,2026-04-23 15:21:00
2026-04-23,2026-04-23 15:21:00,IH0,上证50指数期货连续,其他,,30,2911.2,2938.1651,-26.97,-0.9178,正常,34040,0,False,2026-04-23 15:21:00
2026-04-23,2026-04-23 15:21:00,IH2606,上证50指数期货2606,其他,2026-06-19,56,2911.2,2938.1651,-26.97,-0.9178,正常,34040,0,False,2026-04-23 15:21:00
2026-04-23,2026-04-23 15:21:00,IC2605,中证500指数期货2605,其他,2026-05-15,21,8265.2,8387.7647,-122.56,-1.4612,正常,31248,0,False,2026-04-23 15:21:00
2026-04-23,2026-04-23 15:21:00,IF2605,沪深300指数期货2605,其他,2026-05-15,21,4766.0,4816.0267,-50.03,-1.0388,正常,25766,0,False,2026-04-23 15:21:00
2026-04-23,2026-04-23 15:21:00,IC2609,中证500指数期货2609,其他,2026-09-18,147,8028.0,8387.7647,-359.76,-4.2892,大幅贴水,22437,0,True,2026-04-23 15:21:00
2026-04-23,2026-04-23 15:21:00,IF2609,沪深300指数期货2609,其他,2026-09-18,147,4641.4,4816.0267,-174.63,-3.6259,大幅贴水,15688,0,True,2026-04-23 15:21:00
2026-04-23,2026-04-23 15:21:00,IH2605,上证50指数期货2605,其他,2026-05-15,21,2925.8,2938.1651,-12.37,-0.4208,正常,11779,0,False,2026-04-23 15:21:00
2026-04-23,2026-04-23 15:21:00,IH2609,上证50指数期货2609,其他,2026-09-18,147,2876.0,2938.1651,-62.17,-2.1158,贴水,7556,0,False,2026-04-23 15:21:00
2026-04-23,2026-04-23 15:21:00,IF2612,沪深300指数期货2612,其他,2026-12-18,238,4596.2,4816.0267,-219.83,-4.5645,大幅贴水,5986,0,True,2026-04-23 15:21:00
2026-04-23,2026-04-23 15:21:00,IC2612,中证500指数期货2612,其他,2026-12-18,238,7889.2,8387.7647,-498.56,-5.944,大幅贴水,5941,0,True,2026-04-23 15:21:00
2026-04-23,2026-04-23 15:21:00,IH2612,上证50指数期货2612,其他,2026-12-18,238,2866.8,2938.1651,-71.37,-2.4289,贴水,2231,0,False,2026-04-23 15:21:00
2026-04-23,2026-04-23 15:21:30,IM0,中证1000指数期货连续,其他,,30,8219.2,8488.996,-269.8,-3.1782,大幅贴水,150090,209404,True,2026-04-23 15:21:30
2026-04-23,2026-04-23 15:21:30,IC0,中证500指数期货连续,其他,,30,8177.0,8387.7647,-210.76,-2.5128,贴水,99438,0,False,2026-04-23 15:21:30
2026-04-23,2026-04-23 15:21:30,IC2606,中证500指数期货2606,其他,2026-06-19,56,8177.0,8387.7647,-210.76,-2.5128,贴水,99438,0,False,2026-04-23 15:21:30
2026-04-23,2026-04-23 15:21:30,IF0,沪深300指数期货连续,其他,,30,4724.4,4816.0267,-91.63,-1.9025,正常,70330,0,False,2026-04-23 15:21:30
2026-04-23,2026-04-23 15:21:30,IF2606,沪深300指数期货2606,其他,2026-06-19,56,4724.4,4816.0267,-91.63,-1.9025,正常,70330,0,False,2026-04-23 15:21:30
2026-04-23,2026-04-23 15:21:30,IH0,上证50指数期货连续,其他,,30,2911.2,2938.1651,-26.97,-0.9178,正常,34040,0,False,2026-04-23 15:21:30
2026-04-23,2026-04-23 15:21:30,IH2606,上证50指数期货2606,其他,2026-06-19,56,2911.2,2938.1651,-26.97,-0.9178,正常,34040,0,False,2026-04-23 15:21:30
2026-04-23,2026-04-23 15:21:30,IC2605,中证500指数期货2605,其他,2026-05-15,21,8265.2,8387.7647,-122.56,-1.4612,正常,31248,0,False,2026-04-23 15:21:30
2026-04-23,2026-04-23 15:21:30,IF2605,沪深300指数期货2605,其他,2026-05-15,21,4766.0,4816.0267,-50.03,-1.0388,正常,25766,0,False,2026-04-23 15:21:30
2026-04-23,2026-04-23 15:21:30,IC2609,中证500指数期货2609,其他,2026-09-18,147,8028.0,8387.7647,-359.76,-4.2892,大幅贴水,22437,0,True,2026-04-23 15:21:30
2026-04-23,2026-04-23 15:21:30,IF2609,沪深300指数期货2609,其他,2026-09-18,147,4641.4,4816.0267,-174.63,-3.6259,大幅贴水,15688,0,True,2026-04-23 15:21:30
2026-04-23,2026-04-23 15:21:30,IH2605,上证50指数期货2605,其他,2026-05-15,21,2925.8,2938.1651,-12.37,-0.4208,正常,11779,0,False,2026-04-23 15:21:30
2026-04-23,2026-04-23 15:21:30,IH2609,上证50指数期货2609,其他,2026-09-18,147,2876.0,2938.1651,-62.17,-2.1158,贴水,7556,0,False,2026-04-23 15:21:30
2026-04-23,2026-04-23 15:21:30,IF2612,沪深300指数期货2612,其他,2026-12-18,238,4596.2,4816.0267,-219.83,-4.5645,大幅贴水,5986,0,True,2026-04-23 15:21:30
2026-04-23,2026-04-23 15:21:30,IC2612,中证500指数期货2612,其他,2026-12-18,238,7889.2,8387.7647,-498.56,-5.944,大幅贴水,5941,0,True,2026-04-23 15:21:30
2026-04-23,2026-04-23 15:21:30,IH2612,上证50指数期货2612,其他,2026-12-18,238,2866.8,2938.1651,-71.37,-2.4289,贴水,2231,0,False,2026-04-23 15:21:30
2026-04-23,2026-04-23 15:22:02,IM0,中证1000指数期货连续,其他,,30,8219.2,8488.996,-269.8,-3.1782,大幅贴水,150090,209404,True,2026-04-23 15:22:02
2026-04-23,2026-04-23 15:22:02,IC0,中证500指数期货连续,其他,,30,8177.0,8387.7647,-210.76,-2.5128,贴水,99438,0,False,2026-04-23 15:22:02
2026-04-23,2026-04-23 15:22:02,IC2606,中证500指数期货2606,其他,2026-06-19,56,8177.0,8387.7647,-210.76,-2.5128,贴水,99438,0,False,2026-04-23 15:22:02
2026-04-23,2026-04-23 15:22:02,IF0,沪深300指数期货连续,其他,,30,4724.4,4816.0267,-91.63,-1.9025,正常,70330,0,False,2026-04-23 15:22:02
2026-04-23,2026-04-23 15:22:02,IF2606,沪深300指数期货2606,其他,2026-06-19,56,4724.4,4816.0267,-91.63,-1.9025,正常,70330,0,False,2026-04-23 15:22:02
2026-04-23,2026-04-23 15:22:02,IH0,上证50指数期货连续,其他,,30,2911.2,2938.1651,-26.97,-0.9178,正常,34040,0,False,2026-04-23 15:22:02
2026-04-23,2026-04-23 15:22:02,IH2606,上证50指数期货2606,其他,2026-06-19,56,2911.2,2938.1651,-26.97,-0.9178,正常,34040,0,False,2026-04-23 15:22:02
2026-04-23,2026-04-23 15:22:02,IC2605,中证500指数期货2605,其他,2026-05-15,21,8265.2,8387.7647,-122.56,-1.4612,正常,31248,0,False,2026-04-23 15:22:02
2026-04-23,2026-04-23 15:22:02,IF2605,沪深300指数期货2605,其他,2026-05-15,21,4766.0,4816.0267,-50.03,-1.0388,正常,25766,0,False,2026-04-23 15:22:02
2026-04-23,2026-04-23 15:22:02,IC2609,中证500指数期货2609,其他,2026-09-18,147,8028.0,8387.7647,-359.76,-4.2892,大幅贴水,22437,0,True,2026-04-23 15:22:02
2026-04-23,2026-04-23 15:22:02,IF2609,沪深300指数期货2609,其他,2026-09-18,147,4641.4,4816.0267,-174.63,-3.6259,大幅贴水,15688,0,True,2026-04-23 15:22:02
2026-04-23,2026-04-23 15:22:02,IH2605,上证50指数期货2605,其他,2026-05-15,21,2925.8,2938.1651,-12.37,-0.4208,正常,11779,0,False,2026-04-23 15:22:02
2026-04-23,2026-04-23 15:22:02,IH2609,上证50指数期货2609,其他,2026-09-18,147,2876.0,2938.1651,-62.17,-2.1158,贴水,7556,0,False,2026-04-23 15:22:02
2026-04-23,2026-04-23 15:22:02,IF2612,沪深300指数期货2612,其他,2026-12-18,238,4596.2,4816.0267,-219.83,-4.5645,大幅贴水,5986,0,True,2026-04-23 15:22:02
2026-04-23,2026-04-23 15:22:02,IC2612,中证500指数期货2612,其他,2026-12-18,238,7889.2,8387.7647,-498.56,-5.944,大幅贴水,5941,0,True,2026-04-23 15:22:02
2026-04-23,2026-04-23 15:22:02,IH2612,上证50指数期货2612,其他,2026-12-18,238,2866.8,2938.1651,-71.37,-2.4289,贴水,2231,0,False,2026-04-23 15:22:02
2026-04-23,2026-04-23 15:22:33,IM0,中证1000指数期货连续,其他,,30,8219.2,8488.996,-269.8,-3.1782,大幅贴水,150090,209404,True,2026-04-23 15:22:33
2026-04-23,2026-04-23 15:22:33,IC0,中证500指数期货连续,其他,,30,8177.0,8387.7647,-210.76,-2.5128,贴水,99438,0,False,2026-04-23 15:22:33
2026-04-23,2026-04-23 15:22:33,IC2606,中证500指数期货2606,其他,2026-06-19,56,8177.0,8387.7647,-210.76,-2.5128,贴水,99438,0,False,2026-04-23 15:22:33
2026-04-23,2026-04-23 15:22:33,IF0,沪深300指数期货连续,其他,,30,4724.4,4816.0267,-91.63,-1.9025,正常,70330,0,False,2026-04-23 15:22:33
2026-04-23,2026-04-23 15:22:33,IF2606,沪深300指数期货2606,其他,2026-06-19,56,4724.4,4816.0267,-91.63,-1.9025,正常,70330,0,False,2026-04-23 15:22:33
2026-04-23,2026-04-23 15:22:33,IH0,上证50指数期货连续,其他,,30,2911.2,2938.1651,-26.97,-0.9178,正常,34040,0,False,2026-04-23 15:22:33
2026-04-23,2026-04-23 15:22:33,IH2606,上证50指数期货2606,其他,2026-06-19,56,2911.2,2938.1651,-26.97,-0.9178,正常,34040,0,False,2026-04-23 15:22:33
2026-04-23,2026-04-23 15:22:33,IC2605,中证500指数期货2605,其他,2026-05-15,21,8265.2,8387.7647,-122.56,-1.4612,正常,31248,0,False,2026-04-23 15:22:33
2026-04-23,2026-04-23 15:22:33,IF2605,沪深300指数期货2605,其他,2026-05-15,21,4766.0,4816.0267,-50.03,-1.0388,正常,25766,0,False,2026-04-23 15:22:33
2026-04-23,2026-04-23 15:22:33,IC2609,中证500指数期货2609,其他,2026-09-18,147,8028.0,8387.7647,-359.76,-4.2892,大幅贴水,22437,0,True,2026-04-23 15:22:33
2026-04-23,2026-04-23 15:22:33,IF2609,沪深300指数期货2609,其他,2026-09-18,147,4641.4,4816.0267,-174.63,-3.6259,大幅贴水,15688,0,True,2026-04-23 15:22:33
2026-04-23,2026-04-23 15:22:33,IH2605,上证50指数期货2605,其他,2026-05-15,21,2925.8,2938.1651,-12.37,-0.4208,正常,11779,0,False,2026-04-23 15:22:33
2026-04-23,2026-04-23 15:22:33,IH2609,上证50指数期货2609,其他,2026-09-18,147,2876.0,2938.1651,-62.17,-2.1158,贴水,7556,0,False,2026-04-23 15:22:33
2026-04-23,2026-04-23 15:22:33,IF2612,沪深300指数期货2612,其他,2026-12-18,238,4596.2,4816.0267,-219.83,-4.5645,大幅贴水,5986,0,True,2026-04-23 15:22:33
2026-04-23,2026-04-23 15:22:33,IC2612,中证500指数期货2612,其他,2026-12-18,238,7889.2,8387.7647,-498.56,-5.944,大幅贴水,5941,0,True,2026-04-23 15:22:33
2026-04-23,2026-04-23 15:22:33,IH2612,上证50指数期货2612,其他,2026-12-18,238,2866.8,2938.1651,-71.37,-2.4289,贴水,2231,0,False,2026-04-23 15:22:33
2026-04-23,2026-04-23 15:23:34,IM0,中证1000指数期货连续,其他,,30,8219.2,8488.996,-269.8,-3.1782,大幅贴水,150090,209404,True,2026-04-23 15:23:34
2026-04-23,2026-04-23 15:23:34,IC0,中证500指数期货连续,其他,,30,8177.0,8387.7647,-210.76,-2.5128,贴水,99438,0,False,2026-04-23 15:23:34
2026-04-23,2026-04-23 15:23:34,IC2606,中证500指数期货2606,其他,2026-06-19,56,8177.0,8387.7647,-210.76,-2.5128,贴水,99438,0,False,2026-04-23 15:23:34
2026-04-23,2026-04-23 15:23:34,IF0,沪深300指数期货连续,其他,,30,4724.4,4816.0267,-91.63,-1.9025,正常,70330,0,False,2026-04-23 15:23:34
2026-04-23,2026-04-23 15:23:34,IF2606,沪深300指数期货2606,其他,2026-06-19,56,4724.4,4816.0267,-91.63,-1.9025,正常,70330,0,False,2026-04-23 15:23:34
2026-04-23,2026-04-23 15:23:34,IH0,上证50指数期货连续,其他,,30,2911.2,2938.1651,-26.97,-0.9178,正常,34040,0,False,2026-04-23 15:23:34
2026-04-23,2026-04-23 15:23:34,IH2606,上证50指数期货2606,其他,2026-06-19,56,2911.2,2938.1651,-26.97,-0.9178,正常,34040,0,False,2026-04-23 15:23:34
2026-04-23,2026-04-23 15:23:34,IC2605,中证500指数期货2605,其他,2026-05-15,21,8265.2,8387.7647,-122.56,-1.4612,正常,31248,0,False,2026-04-23 15:23:34
2026-04-23,2026-04-23 15:23:34,IF2605,沪深300指数期货2605,其他,2026-05-15,21,4766.0,4816.0267,-50.03,-1.0388,正常,25766,0,False,2026-04-23 15:23:34
2026-04-23,2026-04-23 15:23:34,IC2609,中证500指数期货2609,其他,2026-09-18,147,8028.0,8387.7647,-359.76,-4.2892,大幅贴水,22437,0,True,2026-04-23 15:23:34
2026-04-23,2026-04-23 15:23:34,IF2609,沪深300指数期货2609,其他,2026-09-18,147,4641.4,4816.0267,-174.63,-3.6259,大幅贴水,15688,0,True,2026-04-23 15:23:34
2026-04-23,2026-04-23 15:23:34,IH2605,上证50指数期货2605,其他,2026-05-15,21,2925.8,2938.1651,-12.37,-0.4208,正常,11779,0,False,2026-04-23 15:23:34
2026-04-23,2026-04-23 15:23:34,IH2609,上证50指数期货2609,其他,2026-09-18,147,2876.0,2938.1651,-62.17,-2.1158,贴水,7556,0,False,2026-04-23 15:23:34
2026-04-23,2026-04-23 15:23:34,IF2612,沪深300指数期货2612,其他,2026-12-18,238,4596.2,4816.0267,-219.83,-4.5645,大幅贴水,5986,0,True,2026-04-23 15:23:34
2026-04-23,2026-04-23 15:23:34,IC2612,中证500指数期货2612,其他,2026-12-18,238,7889.2,8387.7647,-498.56,-5.944,大幅贴水,5941,0,True,2026-04-23 15:23:34
2026-04-23,2026-04-23 15:23:34,IH2612,上证50指数期货2612,其他,2026-12-18,238,2866.8,2938.1651,-71.37,-2.4289,贴水,2231,0,False,2026-04-23 15:23:34
2026-04-23,2026-04-23 15:24:34,IM0,中证1000指数期货连续,其他,,30,8219.2,8488.996,-269.8,-3.1782,大幅贴水,150090,209404,True,2026-04-23 15:24:34
2026-04-23,2026-04-23 15:24:34,IC0,中证500指数期货连续,其他,,30,8177.0,8387.7647,-210.76,-2.5128,贴水,99438,0,False,2026-04-23 15:24:34
2026-04-23,2026-04-23 15:24:34,IC2606,中证500指数期货2606,其他,2026-06-19,56,8177.0,8387.7647,-210.76,-2.5128,贴水,99438,0,False,2026-04-23 15:24:34
2026-04-23,2026-04-23 15:24:34,IF0,沪深300指数期货连续,其他,,30,4724.4,4816.0267,-91.63,-1.9025,正常,70330,0,False,2026-04-23 15:24:34
2026-04-23,2026-04-23 15:24:34,IF2606,沪深300指数期货2606,其他,2026-06-19,56,4724.4,4816.0267,-91.63,-1.9025,正常,70330,0,False,2026-04-23 15:24:34
2026-04-23,2026-04-23 15:24:34,IH0,上证50指数期货连续,其他,,30,2911.2,2938.1651,-26.97,-0.9178,正常,34040,0,False,2026-04-23 15:24:34
2026-04-23,2026-04-23 15:24:34,IH2606,上证50指数期货2606,其他,2026-06-19,56,2911.2,2938.1651,-26.97,-0.9178,正常,34040,0,False,2026-04-23 15:24:34
2026-04-23,2026-04-23 15:24:34,IC2605,中证500指数期货2605,其他,2026-05-15,21,8265.2,8387.7647,-122.56,-1.4612,正常,31248,0,False,2026-04-23 15:24:34
2026-04-23,2026-04-23 15:24:34,IF2605,沪深300指数期货2605,其他,2026-05-15,21,4766.0,4816.0267,-50.03,-1.0388,正常,25766,0,False,2026-04-23 15:24:34
2026-04-23,2026-04-23 15:24:34,IC2609,中证500指数期货2609,其他,2026-09-18,147,8028.0,8387.7647,-359.76,-4.2892,大幅贴水,22437,0,True,2026-04-23 15:24:34
2026-04-23,2026-04-23 15:24:34,IF2609,沪深300指数期货2609,其他,2026-09-18,147,4641.4,4816.0267,-174.63,-3.6259,大幅贴水,15688,0,True,2026-04-23 15:24:34
2026-04-23,2026-04-23 15:24:34,IH2605,上证50指数期货2605,其他,2026-05-15,21,2925.8,2938.1651,-12.37,-0.4208,正常,11779,0,False,2026-04-23 15:24:34
2026-04-23,2026-04-23 15:24:34,IH2609,上证50指数期货2609,其他,2026-09-18,147,2876.0,2938.1651,-62.17,-2.1158,贴水,7556,0,False,2026-04-23 15:24:34
2026-04-23,2026-04-23 15:24:34,IF2612,沪深300指数期货2612,其他,2026-12-18,238,4596.2,4816.0267,-219.83,-4.5645,大幅贴水,5986,0,True,2026-04-23 15:24:34
2026-04-23,2026-04-23 15:24:34,IC2612,中证500指数期货2612,其他,2026-12-18,238,7889.2,8387.7647,-498.56,-5.944,大幅贴水,5941,0,True,2026-04-23 15:24:34
2026-04-23,2026-04-23 15:24:34,IH2612,上证50指数期货2612,其他,2026-12-18,238,2866.8,2938.1651,-71.37,-2.4289,贴水,2231,0,False,2026-04-23 15:24:34
2026-04-23,2026-04-23 15:25:36,IM0,中证1000指数期货连续,其他,,30,8219.2,8488.996,-269.8,-3.1782,大幅贴水,150090,209404,True,2026-04-23 15:25:36
2026-04-23,2026-04-23 15:25:36,IC0,中证500指数期货连续,其他,,30,8177.0,8387.7647,-210.76,-2.5128,贴水,99438,0,False,2026-04-23 15:25:36
2026-04-23,2026-04-23 15:25:36,IC2606,中证500指数期货2606,其他,2026-06-19,56,8177.0,8387.7647,-210.76,-2.5128,贴水,99438,0,False,2026-04-23 15:25:36
2026-04-23,2026-04-23 15:25:36,IF0,沪深300指数期货连续,其他,,30,4724.4,4816.0267,-91.63,-1.9025,正常,70330,0,False,2026-04-23 15:25:36
2026-04-23,2026-04-23 15:25:36,IF2606,沪深300指数期货2606,其他,2026-06-19,56,4724.4,4816.0267,-91.63,-1.9025,正常,70330,0,False,2026-04-23 15:25:36
2026-04-23,2026-04-23 15:25:36,IH0,上证50指数期货连续,其他,,30,2911.2,2938.1651,-26.97,-0.9178,正常,34040,0,False,2026-04-23 15:25:36
2026-04-23,2026-04-23 15:25:36,IH2606,上证50指数期货2606,其他,2026-06-19,56,2911.2,2938.1651,-26.97,-0.9178,正常,34040,0,False,2026-04-23 15:25:36
2026-04-23,2026-04-23 15:25:36,IC2605,中证500指数期货2605,其他,2026-05-15,21,8265.2,8387.7647,-122.56,-1.4612,正常,31248,0,False,2026-04-23 15:25:36
2026-04-23,2026-04-23 15:25:36,IF2605,沪深300指数期货2605,其他,2026-05-15,21,4766.0,4816.0267,-50.03,-1.0388,正常,25766,0,False,2026-04-23 15:25:36
2026-04-23,2026-04-23 15:25:36,IC2609,中证500指数期货2609,其他,2026-09-18,147,8028.0,8387.7647,-359.76,-4.2892,大幅贴水,22437,0,True,2026-04-23 15:25:36
2026-04-23,2026-04-23 15:25:36,IF2609,沪深300指数期货2609,其他,2026-09-18,147,4641.4,4816.0267,-174.63,-3.6259,大幅贴水,15688,0,True,2026-04-23 15:25:36
2026-04-23,2026-04-23 15:25:36,IH2605,上证50指数期货2605,其他,2026-05-15,21,2925.8,2938.1651,-12.37,-0.4208,正常,11779,0,False,2026-04-23 15:25:36
2026-04-23,2026-04-23 15:25:36,IH2609,上证50指数期货2609,其他,2026-09-18,147,2876.0,2938.1651,-62.17,-2.1158,贴水,7556,0,False,2026-04-23 15:25:36
2026-04-23,2026-04-23 15:25:36,IF2612,沪深300指数期货2612,其他,2026-12-18,238,4596.2,4816.0267,-219.83,-4.5645,大幅贴水,5986,0,True,2026-04-23 15:25:36
2026-04-23,2026-04-23 15:25:36,IC2612,中证500指数期货2612,其他,2026-12-18,238,7889.2,8387.7647,-498.56,-5.944,大幅贴水,5941,0,True,2026-04-23 15:25:36
2026-04-23,2026-04-23 15:25:36,IH2612,上证50指数期货2612,其他,2026-12-18,238,2866.8,2938.1651,-71.37,-2.4289,贴水,2231,0,False,2026-04-23 15:25:36
2026-04-23,2026-04-23 15:26:29,IM0,中证1000指数期货连续,其他,,30,8219.2,8488.996,-269.8,-3.1782,大幅贴水,150090,209404,True,2026-04-23 15:26:29
2026-04-23,2026-04-23 15:26:29,IC0,中证500指数期货连续,其他,,30,8177.0,8387.7647,-210.76,-2.5128,贴水,99438,0,False,2026-04-23 15:26:29
2026-04-23,2026-04-23 15:26:29,IC2606,中证500指数期货2606,其他,2026-06-19,56,8177.0,8387.7647,-210.76,-2.5128,贴水,99438,0,False,2026-04-23 15:26:29
2026-04-23,2026-04-23 15:26:29,IF0,沪深300指数期货连续,其他,,30,4724.4,4816.0267,-91.63,-1.9025,正常,70330,0,False,2026-04-23 15:26:29
2026-04-23,2026-04-23 15:26:29,IF2606,沪深300指数期货2606,其他,2026-06-19,56,4724.4,4816.0267,-91.63,-1.9025,正常,70330,0,False,2026-04-23 15:26:29
2026-04-23,2026-04-23 15:26:29,IH0,上证50指数期货连续,其他,,30,2911.2,2938.1651,-26.97,-0.9178,正常,34040,0,False,2026-04-23 15:26:29
2026-04-23,2026-04-23 15:26:29,IH2606,上证50指数期货2606,其他,2026-06-19,56,2911.2,2938.1651,-26.97,-0.9178,正常,34040,0,False,2026-04-23 15:26:29
2026-04-23,2026-04-23 15:26:29,IC2605,中证500指数期货2605,其他,2026-05-15,21,8265.2,8387.7647,-122.56,-1.4612,正常,31248,0,False,2026-04-23 15:26:29
2026-04-23,2026-04-23 15:26:29,IF2605,沪深300指数期货2605,其他,2026-05-15,21,4766.0,4816.0267,-50.03,-1.0388,正常,25766,0,False,2026-04-23 15:26:29
2026-04-23,2026-04-23 15:26:29,IC2609,中证500指数期货2609,其他,2026-09-18,147,8028.0,8387.7647,-359.76,-4.2892,大幅贴水,22437,0,True,2026-04-23 15:26:29
2026-04-23,2026-04-23 15:26:29,IF2609,沪深300指数期货2609,其他,2026-09-18,147,4641.4,4816.0267,-174.63,-3.6259,大幅贴水,15688,0,True,2026-04-23 15:26:29
2026-04-23,2026-04-23 15:26:29,IH2605,上证50指数期货2605,其他,2026-05-15,21,2925.8,2938.1651,-12.37,-0.4208,正常,11779,0,False,2026-04-23 15:26:29
2026-04-23,2026-04-23 15:26:29,IH2609,上证50指数期货2609,其他,2026-09-18,147,2876.0,2938.1651,-62.17,-2.1158,贴水,7556,0,False,2026-04-23 15:26:29
2026-04-23,2026-04-23 15:26:29,IF2612,沪深300指数期货2612,其他,2026-12-18,238,4596.2,4816.0267,-219.83,-4.5645,大幅贴水,5986,0,True,2026-04-23 15:26:29
2026-04-23,2026-04-23 15:26:29,IC2612,中证500指数期货2612,其他,2026-12-18,238,7889.2,8387.7647,-498.56,-5.944,大幅贴水,5941,0,True,2026-04-23 15:26:29
2026-04-23,2026-04-23 15:26:29,IH2612,上证50指数期货2612,其他,2026-12-18,238,2866.8,2938.1651,-71.37,-2.4289,贴水,2231,0,False,2026-04-23 15:26:29
2026-04-23,2026-04-23 15:27:00,IM0,中证1000指数期货连续,其他,,30,8219.2,8488.996,-269.8,-3.1782,大幅贴水,150090,209404,True,2026-04-23 15:27:00
2026-04-23,2026-04-23 15:27:00,IC0,中证500指数期货连续,其他,,30,8177.0,8387.7647,-210.76,-2.5128,贴水,99438,0,False,2026-04-23 15:27:00
2026-04-23,2026-04-23 15:27:00,IC2606,中证500指数期货2606,其他,2026-06-19,56,8177.0,8387.7647,-210.76,-2.5128,贴水,99438,0,False,2026-04-23 15:27:00
2026-04-23,2026-04-23 15:27:00,IF0,沪深300指数期货连续,其他,,30,4724.4,4816.0267,-91.63,-1.9025,正常,70330,0,False,2026-04-23 15:27:00
2026-04-23,2026-04-23 15:27:00,IF2606,沪深300指数期货2606,其他,2026-06-19,56,4724.4,4816.0267,-91.63,-1.9025,正常,70330,0,False,2026-04-23 15:27:00
2026-04-23,2026-04-23 15:27:00,IH0,上证50指数期货连续,其他,,30,2911.2,2938.1651,-26.97,-0.9178,正常,34040,0,False,2026-04-23 15:27:00
2026-04-23,2026-04-23 15:27:00,IH2606,上证50指数期货2606,其他,2026-06-19,56,2911.2,2938.1651,-26.97,-0.9178,正常,34040,0,False,2026-04-23 15:27:00
2026-04-23,2026-04-23 15:27:00,IC2605,中证500指数期货2605,其他,2026-05-15,21,8265.2,8387.7647,-122.56,-1.4612,正常,31248,0,False,2026-04-23 15:27:00
2026-04-23,2026-04-23 15:27:00,IF2605,沪深300指数期货2605,其他,2026-05-15,21,4766.0,4816.0267,-50.03,-1.0388,正常,25766,0,False,2026-04-23 15:27:00
2026-04-23,2026-04-23 15:27:00,IC2609,中证500指数期货2609,其他,2026-09-18,147,8028.0,8387.7647,-359.76,-4.2892,大幅贴水,22437,0,True,2026-04-23 15:27:00
2026-04-23,2026-04-23 15:27:00,IF2609,沪深300指数期货2609,其他,2026-09-18,147,4641.4,4816.0267,-174.63,-3.6259,大幅贴水,15688,0,True,2026-04-23 15:27:00
2026-04-23,2026-04-23 15:27:00,IH2605,上证50指数期货2605,其他,2026-05-15,21,2925.8,2938.1651,-12.37,-0.4208,正常,11779,0,False,2026-04-23 15:27:00
2026-04-23,2026-04-23 15:27:00,IH2609,上证50指数期货2609,其他,2026-09-18,147,2876.0,2938.1651,-62.17,-2.1158,贴水,7556,0,False,2026-04-23 15:27:00
2026-04-23,2026-04-23 15:27:00,IF2612,沪深300指数期货2612,其他,2026-12-18,238,4596.2,4816.0267,-219.83,-4.5645,大幅贴水,5986,0,True,2026-04-23 15:27:00
